"diffSecs","latitude","longitude","altitude","time"
3.05900001525879,42.8816986083984,-71.5529465675354,56.7999992370605,2011-12-20 13:04:19
1.18700003623962,42.8816986083984,-71.5529465675354,56.7999992370605,2011-12-20 13:04:20
0.786999940872192,42.8816986083984,-71.5529465675354,56.7999992370605,2011-12-20 13:04:21
1.00200009346008,42.8816986083984,-71.5529465675354,56.7999992370605,2011-12-20 13:04:22
0.547999858856201,42.882154583931,-71.5531504154205,71.5,2011-12-20 13:04:22
0.575999975204468,42.8821438550949,-71.5531504154205,71.5999984741211,2011-12-20 13:04:23
0.945000171661377,42.8820258378983,-71.5529626607895,67.6999969482422,2011-12-20 13:04:24
0.992999792098999,42.8820955753326,-71.5529036521912,69.8000030517578,2011-12-20 13:04:25
1.21800017356873,42.8821009397507,-71.5527212619781,71.5999984741211,2011-12-20 13:04:26
0.626999855041504,42.8820526599884,-71.5526086091995,70.9000015258789,2011-12-20 13:04:26
1.70300006866455,42.8820419311523,-71.5525817871094,71.1999969482422,2011-12-20 13:04:28
0.920000076293945,42.8820472955704,-71.5525013208389,71.6999969482422,2011-12-20 13:04:29
1.21399998664856,42.8819668292999,-71.5523779392242,71.9000015258789,2011-12-20 13:04:30
0.799999952316284,42.8819507360458,-71.55233502388,71.5999984741211,2011-12-20 13:04:31
0.950000047683716,42.8819507360458,-71.5523564815521,71.5,2011-12-20 13:04:32
1.0239999294281,42.881972193718,-71.5523940324783,71.8000030517578,2011-12-20 13:04:33
1.03099989891052,42.8818541765213,-71.5522652864456,71.6999969482422,2011-12-20 13:04:34
1.11100006103516,42.8817147016525,-71.5521097183228,71.5999984741211,2011-12-20 13:04:35
0.855999946594238,42.8815484046936,-71.5519648790359,71.1999969482422,2011-12-20 13:04:36
0.983000040054321,42.8815537691116,-71.551970243454,71.4000015258789,2011-12-20 13:04:37
0.967000007629395,42.8815108537674,-71.5519273281097,71.4000015258789,2011-12-20 13:04:38
1.21099996566772,42.8814893960953,-71.5519165992737,71.1999969482422,2011-12-20 13:04:39
0.769999980926514,42.8815430402756,-71.5519434213638,71.4000015258789,2011-12-20 13:04:40
1.01200008392334,42.8813391923904,-71.5517717599869,71,2011-12-20 13:04:41
1.00699996948242,42.8808885812759,-71.5513747930527,70.1999969482422,2011-12-20 13:04:42
0.959000110626221,42.8808349370956,-71.5513694286346,70.3000030517578,2011-12-20 13:04:43
1.5460000038147,42.8811031579971,-71.5516000986099,71.1999969482422,2011-12-20 13:04:45
0.458999872207642,42.8813767433167,-71.5518414974213,71.6999969482422,2011-12-20 13:04:45
1.18099999427795,42.881618142128,-71.5520936250687,72.3000030517578,2011-12-20 13:04:46
1.01800012588501,42.8815859556198,-71.5520668029785,72.3000030517578,2011-12-20 13:04:47
1.1029999256134,42.8817147016525,-71.5521794557571,72.5,2011-12-20 13:04:48
0.674999952316284,42.8818809986115,-71.5523028373718,72.9000015258789,2011-12-20 13:04:49
1.19900012016296,42.8819131851196,-71.5523242950439,73.1999969482422,2011-12-20 13:04:50
1.00999999046326,42.8819668292999,-71.5523672103882,73.3000030517578,2011-12-20 13:04:51
0.99399995803833,42.8819614648819,-71.55233502388,72.8000030517578,2011-12-20 13:04:52
1.21799993515015,42.881977558136,-71.5523564815521,73,2011-12-20 13:04:53
0.568000078201294,42.8821009397507,-71.5524584054947,73.5999984741211,2011-12-20 13:04:54
1.18599987030029,42.8820687532425,-71.5524476766586,73.6999969482422,2011-12-20 13:04:55
1.03400015830994,42.88234770298,-71.5526783466339,74.5,2011-12-20 13:04:56
1.18400001525879,42.8820472955704,-71.5524369478226,74.1999969482422,2011-12-20 13:04:57
0.779000043869019,42.8813016414642,-71.551798582077,72.8000030517578,2011-12-20 13:04:58
0.990999937057495,42.8812211751938,-71.5517234802246,72.1999969482422,2011-12-20 13:04:59
1.01199984550476,42.8810280561447,-71.5515679121017,72.5,2011-12-20 13:05:00
0.998000144958496,42.881446480751,-71.5519165992737,73,2011-12-20 13:05:01
1.20599985122681,42.8815913200378,-71.5520292520523,73.5999984741211,2011-12-20 13:05:02
0.820000171661377,42.8818595409393,-71.5522545576096,74.4000015258789,2011-12-20 13:05:03
1.02499985694885,42.8819239139557,-71.5523082017899,74.8000030517578,2011-12-20 13:05:04
0.948000192642212,42.8817307949066,-71.5521633625031,74.5999984741211,2011-12-20 13:05:05
1.20299983024597,42.8819453716278,-71.5523564815521,75,2011-12-20 13:05:06
0.753999948501587,42.8819346427917,-71.5523564815521,75,2011-12-20 13:05:07
1.07400012016296,42.8808456659317,-71.5519648790359,62.7000007629395,2011-12-20 13:05:08
1.12400007247925,42.8809368610382,-71.5520882606506,61.5999984741211,2011-12-20 13:05:09
0.666999816894531,42.8811621665955,-71.5523779392242,60.2999992370605,2011-12-20 13:05:10
1.36100006103516,42.8813606500626,-71.5525871515274,60,2011-12-20 13:05:11
0.743000030517578,42.881446480751,-71.5527051687241,57.9000015258789,2011-12-20 13:05:12
1.07500004768372,42.8806042671204,-71.5518790483475,59.2000007629395,2011-12-20 13:05:13
1.14199995994568,42.8802448511124,-71.5514767169952,61,2011-12-20 13:05:14
0.421000003814697,42.879284620285,-71.5505647659302,62.7000007629395,2011-12-20 13:05:15
0.967000007629395,42.8787803649902,-71.5500819683075,63.5999984741211,2011-12-20 13:05:16
1.00300002098083,42.8787750005722,-71.5500712394714,63.5,2011-12-20 13:05:17
1.01099991798401,42.8785121440887,-71.5498298406601,64,2011-12-20 13:05:18
1.00500011444092,42.8790807723999,-71.5503877401352,62.2000007629395,2011-12-20 13:05:19
1.10500001907349,42.8792095184326,-71.550532579422,61.9000015258789,2011-12-20 13:05:20
0.741999864578247,42.8806418180466,-71.5518844127655,58.9000015258789,2011-12-20 13:05:21
1.16000008583069,42.8809261322021,-71.552152633667,58.2999992370605,2011-12-20 13:05:22
1.04699993133545,42.8808295726776,-71.5520507097244,58.4000015258789,2011-12-20 13:05:23
1.17700004577637,42.8808617591858,-71.5520882606506,58.2999992370605,2011-12-20 13:05:24
0.799000024795532,42.8801375627518,-71.5514016151428,59.2999992370605,2011-12-20 13:05:25
0.935999870300293,42.8803253173828,-71.5515840053558,58.9000015258789,2011-12-20 13:05:26
1.03000020980835,42.8802126646042,-71.5514659881592,59,2011-12-20 13:05:27
1.10499978065491,42.8798425197601,-71.5511012077332,59.7000007629395,2011-12-20 13:05:28
1.11900019645691,42.8809905052185,-71.5522116422653,57.2000007629395,2011-12-20 13:05:29
0.774999856948853,42.8814572095871,-71.5526783466339,56.2999992370605,2011-12-20 13:05:30
0.970000028610229,42.8811728954315,-71.5523940324783,56.7999992370605,2011-12-20 13:05:31
1.01399993896484,42.8809797763824,-71.5522223711014,57.2000007629395,2011-12-20 13:05:32
1.20900011062622,42.8805667161942,-71.5518254041672,57.9000015258789,2011-12-20 13:05:33
0.789000034332275,42.8806096315384,-71.5518254041672,58,2011-12-20 13:05:34
1.02999997138977,42.880722284317,-71.5519326925278,57.7999992370605,2011-12-20 13:05:35
0.94599986076355,42.8822726011276,-71.5533703565598,55.4000015258789,2011-12-20 13:05:36
1.02800011634827,42.8814196586609,-71.552522778511,57,2011-12-20 13:05:37
1.18099999427795,42.8818488121033,-71.5529412031174,56.2000007629395,2011-12-20 13:05:38
0.763000011444092,42.8817361593246,-71.5528392791748,56.4000015258789,2011-12-20 13:05:39
1.08899998664856,42.8819078207016,-71.5530055761337,56.0999984741211,2011-12-20 13:05:40
0.996000051498413,42.8822350502014,-71.5533113479614,55.4000015258789,2011-12-20 13:05:41
1.15999984741211,42.8822618722916,-71.5533220767975,55.4000015258789,2011-12-20 13:05:42
0.689000129699707,42.8823691606522,-71.5534025430679,55.2999992370605,2011-12-20 13:05:43
1.12700009346008,42.8820955753326,-71.5531396865845,55.7999992370605,2011-12-20 13:05:44
0.996999979019165,42.8823530673981,-71.5533810853958,55.2999992370605,2011-12-20 13:05:45
1.01199984550476,42.8822350502014,-71.5532684326172,55.5,2011-12-20 13:05:46
1.12199997901917,42.8826427459717,-71.5536707639694,54.7999992370605,2011-12-20 13:05:47
0.725000143051147,42.8827929496765,-71.5537995100021,54.5,2011-12-20 13:05:48
1.14499998092651,42.8828305006027,-71.5538424253464,54.4000015258789,2011-12-20 13:05:49
1.01199984550476,42.8833884000778,-71.5543788671494,53.2999992370605,2011-12-20 13:05:50
1.00600004196167,42.883248925209,-71.5542447566986,53.5999984741211,2011-12-20 13:05:51
0.795000076293945,42.8829699754715,-71.5539819002151,54.0999984741211,2011-12-20 13:05:51
1.18199992179871,42.8833991289139,-71.5544003248215,53.2999992370605,2011-12-20 13:05:53
1.02700018882751,42.8836780786514,-71.5546846389771,52.7999992370605,2011-12-20 13:05:54
0.995999813079834,42.8838068246841,-71.5548133850098,52.5,2011-12-20 13:05:55
1.20600008964539,42.8838497400284,-71.554850935936,52.5,2011-12-20 13:05:56
0.79800009727478,42.8838551044464,-71.554861664772,52.5,2011-12-20 13:05:57
0.955999851226807,42.8836941719055,-71.5547007322311,52.7999992370605,2011-12-20 13:05:58
1.17799997329712,42.883597612381,-71.5545934438705,53,2011-12-20 13:05:59
1.0770001411438,42.8834581375122,-71.5544700622559,53.2000007629395,2011-12-20 13:06:00
0.761999845504761,42.8829538822174,-71.5539819002151,54.2000007629395,2011-12-20 13:06:01
1.01699995994568,42.8828412294388,-71.5538638830185,54.4000015258789,2011-12-20 13:06:02
0.963000059127808,42.88270175457,-71.5537244081497,54.7000007629395,2011-12-20 13:06:03
1.02100014686584,42.8823691606522,-71.553407907486,55.2999992370605,2011-12-20 13:06:04
1.18899989128113,42.8821009397507,-71.5531289577484,55.9000015258789,2011-12-20 13:06:05
0.786999940872192,42.8823637962341,-71.5533918142319,55.4000015258789,2011-12-20 13:06:06
1.04800009727478,42.8821170330048,-71.5531289577484,55.7999992370605,2011-12-20 13:06:07
0.997999906539917,42.8820258378983,-71.5530431270599,56,2011-12-20 13:06:08
1.14800000190735,42.881988286972,-71.5529948472977,56.0999984741211,2011-12-20 13:06:09
0.732000112533569,42.8819936513901,-71.5530109405518,56.0999984741211,2011-12-20 13:06:10
1.1269998550415,42.8819346427917,-71.5529358386993,56.2000007629395,2011-12-20 13:06:11
1.00200009346008,42.8816986083984,-71.552694439888,56.7000007629395,2011-12-20 13:06:12
1.03699994087219,42.8819561004639,-71.5529519319534,56.0999984741211,2011-12-20 13:06:13
1.07200002670288,42.8819990158081,-71.5529787540436,56.0999984741211,2011-12-20 13:06:14
0.71399998664856,42.8819936513901,-71.5529841184616,56.0999984741211,2011-12-20 13:06:15
1.15000009536743,42.8821116685867,-71.5530914068222,55.7999992370605,2011-12-20 13:06:16
1,42.8822243213654,-71.5532201528549,55.5999984741211,2011-12-20 13:06:17
1.27999997138977,42.8823530673981,-71.5533328056335,55.4000015258789,2011-12-20 13:06:18
0.532000064849854,42.8824013471603,-71.5533542633057,55.2999992370605,2011-12-20 13:06:18
1.18799996376038,42.8822833299637,-71.5533059835434,55.2999992370605,2011-12-20 13:06:20
1.02499985694885,42.8823047876358,-71.5533328056335,55.2999992370605,2011-12-20 13:06:21
0.995000123977661,42.882342338562,-71.5533918142319,55.2000007629395,2011-12-20 13:06:22
1.20499992370605,42.882336974144,-71.5533918142319,55.2000007629395,2011-12-20 13:06:23
0.585999965667725,42.88270175457,-71.55377805233,54.5,2011-12-20 13:06:23
1.18300008773804,42.8827178478241,-71.5538209676743,54.5,2011-12-20 13:06:25
1.01999998092651,42.8827339410782,-71.5538585186005,54.5,2011-12-20 13:06:26
1.24900007247925,42.8827929496765,-71.5538853406906,54.2999992370605,2011-12-20 13:06:27
0.753000020980835,42.8831201791763,-71.5542072057724,53.7000007629395,2011-12-20 13:06:28
0.99399995803833,42.8831148147583,-71.5541964769363,53.7000007629395,2011-12-20 13:06:29
0.95799994468689,42.8833723068237,-71.5544593334198,53.2000007629395,2011-12-20 13:06:30
